election,country,ISO,year,date,office,numresponses,COUNTRYDATA,PR,CL,fhcategory,development,gdp_pc_ppp,region,region9,oecd,OVERALLINTEGRITY,PEI_add_original_m,PEI_add_original,PEI_add_new_m,PEI_add_new,PEI_concept_m,PEI_contestation_m,PEI_participation_m,PEI_deliberation_m,PEI_adjudication_m,PEI_concept,PEI_contestation,PEI_participation,PEI_deliberation,PEI_adjudication,rating,LAWS,lawsunfair,lawsunfair2,favoredincumbent,favoredincumbent2,citizens,citizens2,certainty,changes,equal,enfranchised,laws,laws_m,laws_new,laws_new_m,PROCEDURES,managed,votinginfo,fairofficials,legalelections,procedures,procedures_m,procedures_new,procedures_new_m,BOUNDARIES,bdiscrim,bdiscrim2,bfavored,bfavored2,bimpartial,boundaries,boundaries_m,boundaries_new,boundaries_new_m,VOTERREGISTRATION,reglisted,reglisted2,reginaccurate,reginaccurate2,ineligible,ineligible2,unlikelyreg,unlikelyreg2,votereg,votereg_m,voterreg_new,voterreg_new_m,PARTYREGISTRATION,oppprevent,oppprevent2,womenopp,minorityopp,leaderselect,leaderselect2,rallies,rallies2,equalopp,partytargeted,partytargeted2,partyreg,partyreg_m,partyreg_new,partyreg_new_m,MEDIACOVERAGE,balanced,tv,tv2,fairaccess,faircoverage,socialmedia,disinformation,disinformation2,informed,media,media_m,media_new,media_new_m,CAMPAIGNFINANCE,subsidies,donations,accounts,rich,rich2,resources,resources2,bribed,bribed2,finance,finance_m,finance_new,finance_new_m,VOTINGPROCESS,violence,violence2,fraudulent,fraudulent2,easy,choice,disabled,expats,internet,gaps,gaps2,encouraged,identification,identification2,voting,voting_m,voting_new,voting_new_m,VOTECOUNT,secure,delay,faircount,intlmonitors,intlmonitors2,domesticmonitors,domesticmonitors2,count,count_m,count_new,count_new_m,VOTINGRESULTS,challenged,challenged2,protestspeace,protestspeace2,protestsviolent,protestsviolent2,disputes,effective,results,results_m,results_new,results_new_m,ELECTIONAUTHORITIES,impartial,info,scrutiny,performance,targeted,targeted2,EMBs,EMBs_m,EMBs_new,EMBs_new_m,GENERALQUESTIONS,familiarity,important,ORGCONFIDENCE,courts,government,parliament,armedforces,electoralauth,BACKGROUND,expertdomestic,currentlylive,electionlive,employment,public,university,nonprofit,agency,private,occupation,agegroup,sex,education,born,lived,candidate,rep,activist,ngo,voted,norole,monitor,monitorint,official,citizen,leftrightscale,difficulty,VIGNETTES,vignettea,vignetteb,vignettec,vignetted,vignettee,vignettef,ROTATING,freetovote,fearviolence,fearviolence2,ballotconfidential,freefairelect,cashforvotes,cashforvotes2,patronage,patronage2,audit,hacking,campaignnews,govtnews,fakenews,fakenews2,hatespeech,hatespeech2,informedchoices,foreigninterference,foreigninterference2,mediamonitors,cyberattacks,cyberattacks2,diversenews,journalisticstandards,partisanjournalists,partisanjournalists2,fakesocial,fakesocial2,emergency,emergency2,safetyvoters,safetyworkers,safetyworkers2,opportunitycampaign,opportunitycampaign2,incumbentcampaign,incumbentcampaign2,postponed,postponed2,hesitant,hesitant2,support,shortage,shortage2,resourced,resourced2
LBR_14112023_P2,Liberia,LBR,2023.0,2023-11-14,Presidential,3.0,,2,4,1,1,1598.0,1,2,0,,56.760204,,57.39247,,58.755787,58.541668,49.86111,58.333332,68.28703,59.40683,59.80324,50.27778,57.407406,70.138885,6.0,,2.0,4.0,2.0,4.0,2.0,4.0,3.6666667,4.0,3.6666667,3.6666667,75.0,75.0,71.42857,71.42857,,3.3333333,3.0,3.6666667,4.3333335,64.583336,64.583336,64.583336,64.583336,,2.5,3.5,2.5,3.5,3.5,62.5,62.5,62.5,62.5,,4.0,2.0,3.0,3.0,3.0,3.0,3.6666667,2.3333333,41.666664,41.666668,40.625,39.583332,,1.6666666,4.3333335,3.3333333,3.3333333,2.3333333,3.6666667,2.0,4.0,3.0,2.6666667,3.3333333,68.333336,68.333336,64.28571,64.28571,,2.0,3.0,3.0,2.6666667,3.6666667,3.5,4.0,2.0,3.3333333,50.0,49.166668,50.0,47.02381,,2.0,2.0,2.0,3.0,3.0,2.5,3.5,3.3333333,2.6666667,40.0,37.5,45.833332,38.194443,,3.0,3.0,3.3333333,2.6666667,3.0,4.3333335,3.0,1.5,1.5,3.0,3.0,3.0,3.0,3.0,45.833336,47.916668,40.0,41.25,,4.0,4.0,4.0,1.6666666,4.3333335,1.6666666,4.3333335,78.333336,78.333336,78.333336,78.333336,,2.3333333,3.6666667,2.6666667,3.3333333,3.0,3.0,2.0,4.0,43.75,50.0,50.0,55.0,,4.0,4.0,2.6666667,4.0,2.0,4.0,66.666664,66.666664,65.0,68.333336,,8.0,,,4.6666665,5.3333335,5.0,6.0,6.0,,0.0,0.0,0.0,1.3333334,1.0,1.0,1.0,,,,,,,,,0.0,0.33333334,0.0,0.0,0.0,0.33333334,0.0,0.33333334,0.0,1.0,4.0,7.3333335,,,,,7.3333335,6.0,3.6666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LTU_28102012_L2,Lithuania,LTU,2012.0,2012-10-28,Legislative,11.0,,1,1,2,3,24657.879,4,5,0,,73.34988,72.57653,,,76.66979,72.96524,76.76948,76.13636,80.80808,77.00836,73.4375,77.65151,76.13636,80.80808,,,2.1818182,3.8181818,1.5454545,4.4545455,1.0,5.0,,,,,85.606064,85.606064,,,,2.7272727,4.5454545,4.0,3.8181818,69.318184,69.318184,69.318184,69.318184,,1.7142857,4.285714,1.5714285,4.428571,4.428571,84.52381,84.5238,84.52381,84.5238,,2.0,4.0,1.7142857,4.285714,1.5,4.5,,,80.952385,81.547615,,,,1.3636364,4.6363635,4.6363635,4.7272725,2.4545455,3.5454545,1.4545455,4.5454545,,,,85.454544,85.454544,,,,3.1818182,2.090909,3.909091,3.8181818,3.090909,4.0,,,,62.77778,65.0,,,,3.5,3.3,2.8888888,2.7272727,3.2727273,2.8888888,3.1111112,,,51.875,55.363636,,,,1.5454545,4.4545455,4.0,2.0,4.4545455,4.5454545,4.4,4.7,1.1,,,,,,75.833336,77.31061,,,,4.3636365,4.3636365,4.0,1.2727273,4.7272725,1.5454545,4.4545455,83.5,84.545456,83.5,84.545456,,3.2727273,2.7272727,2.7272727,3.2727273,1.1818181,4.818182,4.4545455,,70.454544,70.454544,,,,3.909091,4.3636365,4.090909,3.1818182,,,72.15909,72.15909,,,,8.333333,,,6.3636365,6.090909,5.909091,7.6363635,7.090909,,,,,3.0,0.09090909,1.0,0.09090909,0.0,0.18181819,,,,,,,0.0,0.0,0.0,0.09090909,0.90909094,0.09090909,0.0,0.0,0.09090909,0.90909094,6.0,8.545455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LTU_25052014_P2,Lithuania,LTU,2014.0,2014-05-25,Presidential,8.0,,1,1,2,3,28179.234,4,5,0,,81.23177,,,,83.48772,81.94196,89.0625,71.875,91.07143,84.6365,82.38281,90.364586,71.875,93.92361,9.0,,1.375,4.625,1.5,4.5,1.125,4.875,,,,,91.666664,91.666664,,,,4.5,4.625,4.625,4.875,91.40625,91.40625,91.40625,91.40625,,1.5,4.5,1.75,4.25,4.5,85.416664,85.416664,85.416664,85.416664,,2.1666667,3.8333333,1.8333334,4.1666665,1.3333334,4.6666665,,,80.55556,80.55556,,,,1.5,4.5,4.5,4.5,2.142857,3.857143,1.375,4.625,,,,83.57143,84.91071,,,,3.125,2.375,3.625,4.25,3.75,3.8333333,,,,61.666668,67.916664,,,,4.0,4.0,3.857143,1.75,4.25,2.0,4.0,,,75.71429,75.53571,,,,1.0,5.0,1.625,4.375,5.0,4.375,4.5,4.625,1.0,,,,,,92.361115,91.145836,,,,5.0,4.25,4.75,1.0,5.0,1.125,4.875,93.57143,94.375,93.57143,94.375,,1.4285715,4.571429,1.0,5.0,1.0,5.0,4.3333335,,91.666664,93.15476,,,,4.375,4.75,4.285714,4.25,,,83.92857,85.37946,,,,9.0,,,6.875,7.375,7.125,8.375,8.0,,,,,3.0,0.0,1.0,0.25,0.125,0.25,,,,,,,0.0,0.0,0.0,0.0,0.875,0.125,0.0,0.0,0.0,0.875,6.5,9.0,,3.375,8.0,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LTU_09102016_L1,Lithuania,LTU,2016.0,2016-10-09,Legislative,12.0,,1,1,2,4,29966.127,4,5,0,,77.42063,76.53061,,,82.16786,77.64836,82.05387,77.604164,91.36504,82.21499,77.41319,82.291664,77.604164,91.55093,8.5,,2.25,3.75,1.5833334,4.4166665,1.25,4.75,,,,,82.638885,82.638885,,,,3.6666667,4.6666665,4.4166665,4.8333335,84.895836,84.895836,84.895836,84.895836,,1.7272727,4.2727275,1.4545455,4.5454545,4.0,81.818184,81.818184,81.818184,81.818184,,1.7,4.3,1.6666666,4.3333335,1.5555556,4.4444447,,,86.458336,83.98148,,,,1.1666666,4.8333335,4.5833335,4.5454545,2.0,4.0,1.6363636,4.3636365,,,,87.5,86.628784,,,,3.5,2.0833333,3.9166667,4.0,3.6666667,4.0,,,,70.454544,70.416664,,,,3.25,3.6666667,3.1666667,1.75,4.25,2.75,3.25,2.0,4.0,62.916668,62.916668,64.93056,64.93056,,1.0833334,4.9166665,2.7272727,3.2727273,4.3333335,4.5,3.8333333,4.5833335,1.1818181,,,,,,82.19697,80.997475,,,,4.3333335,3.1666667,4.3333335,1.2222222,4.7777777,1.0833334,4.9166665,83.333336,82.638885,83.333336,82.638885,,1.9166666,4.0833335,1.25,4.75,1.1666666,4.8333335,4.4545455,,87.5,88.257576,,,,4.4166665,4.3333335,4.3333335,3.5833333,,,79.166664,79.166664,,,,8.666667,,,7.0,6.5833335,6.75,8.583333,8.333333,,,,,3.0,0.0,1.0,0.083333336,0.083333336,0.25,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0833335,9.083333,,3.9166667,8.333333,8.5,,,,,4.0833335,1.0,1.0,4.1666665,4.1666665,10.583333,10.583333,18.416666,18.416666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LTU_26052019_P1,Lithuania,LTU,2019.0,2019-05-26,Presidential,8.0,,1,1,2,4,38540.78145423385,4,5,0,,73.561714,67.60204,,,83.78679,76.29464,88.40526,79.7991,90.64815,83.702255,77.21354,87.80382,78.90625,90.885414,8.5,,2.142857,3.857143,1.8571428,4.142857,1.2857143,4.714286,,,,,80.95238,80.95238,,,,4.0,4.25,4.5,4.75,84.375,84.375,84.375,84.375,,1.6,4.4,1.4,4.6,3.6,80.0,80.0,80.0,80.0,,1.5714285,4.428571,1.8571428,4.142857,1.2857143,4.714286,,,85.71429,85.71429,,,,1.375,4.625,4.875,4.625,2.1666667,3.8333333,1.5714285,4.428571,,,,85.0,86.934525,,,,3.875,1.8571428,4.142857,3.5,3.5,3.4,,,,64.0,67.08929,,,,3.75,3.5714285,3.5,2.142857,3.857143,2.75,3.25,1.5,4.5,65.0,64.64285,69.44444,68.452385,,1.1428572,4.857143,1.5714285,4.428571,4.5,4.375,4.125,4.714286,1.3333334,,,,,,84.72222,87.5,,,,4.125,4.625,4.625,1.1666666,4.8333335,1.25,4.75,94.166664,89.791664,94.166664,89.791664,,1.5,4.5,1.1428572,4.857143,1.1428572,4.857143,4.6,,90.625,92.58929,,,,3.625,4.5,4.0,3.875,,,73.958336,75.0,,,,8.875,,,6.875,7.375,6.25,8.25,7.875,,,,,1.0,0.0,1.0,0.0,0.0,0.125,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,8.875,,,,,10.0,5.375,1.375,,,,,,,,,,,,,,,1.75,1.75,2.25,2.25,4.0,1.875,1.875,3.2,1.5714285,1.5714285,3.7142856,3.5,2.625,2.625,2.1666667,2.1666667,,,,,,,,,,,,,,,,,,
LTU_25102020_L2,Lithuania,LTU,2020.0,2020-10-25,Legislative,13.0,,1,1,2,4,38880.5452693822,4,5,1,,76.333755,76.53062,,,83.64999,78.280495,89.11859,79.32692,87.87393,83.899574,78.97436,89.36966,79.32692,87.92735,8.923077,,2.1538463,3.8461537,1.6153846,4.3846154,1.8461539,4.1538463,,,,,78.205124,78.205124,,,,4.3076925,4.6153846,4.4615383,4.4615383,86.53846,86.53846,86.53846,86.53846,,2.0,4.0,1.6363636,4.3636365,3.3636363,72.72727,72.72727,72.72727,72.72727,,2.0833333,3.9166667,1.75,4.25,1.3,4.7,,,88.333336,82.22222,,,,1.2307693,4.769231,4.4615383,4.0,2.0,4.0,1.3846154,4.6153846,,,,83.181816,84.23077,,,,3.5384614,1.7692307,4.230769,3.7692308,3.7692308,3.125,,,,62.5,67.16346,,,,3.4615386,3.6666667,3.6363637,1.6153846,4.3846154,2.3,3.7,1.4615384,4.5384617,66.25,69.24592,69.791664,72.448524,,1.0,5.0,1.6,4.4,4.6153846,4.4615383,4.3333335,4.769231,1.3333334,,,,,,89.81481,89.91453,,,,4.5384617,4.4615383,4.5384617,1.1666666,4.8333335,1.25,4.75,90.0,90.60897,90.0,90.60897,,2.2222223,3.7777777,1.5555556,4.4444447,1.3636364,4.6363635,4.5,,82.8125,83.491165,,,,4.1538463,4.6153846,4.1666665,4.230769,,,81.25,82.291664,,,,9.230769,,,6.8333335,7.6153846,6.923077,8.916667,8.076923,,,,,1.0,0.07692308,0.9230769,0.07692308,0.15384616,0.0,,,,,,,0.15384616,0.0,0.0,0.0,0.84615386,0.0,0.0,0.07692308,0.07692308,0.9230769,5.0,9.384615,,,,,9.923077,5.8461537,2.3076923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LTU_26052024_P2,Lithuania,LTU,2024.0,2024-05-26,Presidential,2.0,,1,2,2,4,46740.0,4,5,0,,,,,,82.60417,83.333336,80.41667,70.833336,95.83333,84.72223,85.833336,82.916664,74.30556,95.83333,9.5,,1.0,5.0,1.0,5.0,1.0,5.0,5.0,4.0,5.0,5.0,100.0,100.0,96.42857,96.42857,,4.5,4.5,4.5,5.0,90.625,90.625,90.625,90.625,,1.0,5.0,1.0,5.0,5.0,100.0,100.0,100.0,100.0,,1.0,5.0,1.0,5.0,1.0,5.0,1.5,4.5,100.0,100.0,96.875,96.875,,1.0,5.0,4.5,4.5,3.0,3.0,1.0,5.0,5.0,1.0,5.0,80.0,85.0,85.71429,89.28571,,4.0,1.5,4.5,4.5,4.0,3.0,4.0,2.0,3.5,70.0,75.0,60.714287,66.07143,,4.5,4.0,3.0,2.5,3.5,2.5,3.5,1.5,4.5,67.5,67.5,70.833336,70.833336,,1.0,5.0,1.0,5.0,5.0,4.5,4.0,4.0,1.0,4.0,2.0,3.0,1.0,5.0,89.583336,89.583336,62.5,68.75,,5.0,4.5,5.0,1.0,5.0,1.0,5.0,97.5,97.5,97.5,97.5,,1.0,5.0,1.0,5.0,1.0,5.0,,5.0,,,,,,5.0,5.0,4.5,4.5,1.0,5.0,93.75,93.75,95.0,95.0,,8.5,1.0,,6.0,6.5,5.5,9.5,9.0,,0.0,0.0,0.0,1.0,,1.0,1.0,,1.0,6.0,2.5,0.5,5.0,1.0,4.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,8.0,7.5,,1.0,4.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX_14102018_L1,Luxembourg,LUX,2018.0,2018-10-14,Legislative,6.0,,1,1,2,4,94277.96875,4,6,1,,73.92857,,,,78.2853,74.09028,86.38889,73.958336,78.703705,78.41145,71.28472,84.83796,73.958336,83.56481,8.5,,2.8333333,3.1666667,1.8,4.2,2.0,4.0,,,,,73.333336,69.72222,,,,4.5,4.3333335,4.6666665,4.8333335,89.583336,89.583336,89.583336,89.583336,,2.6,3.4,2.0,4.0,4.4,73.333336,73.333336,73.333336,73.333336,,1.25,4.75,1.4,4.6,1.5,4.5,,,91.666664,90.416664,,,,1.3333334,4.6666665,3.5,2.25,2.0,4.0,1.4,4.6,,,,63.333332,70.083336,,,,3.5,2.3333333,3.6666667,3.5,3.3333333,2.0,,,,77.5,55.0,,,,3.6666667,3.6666667,3.8333333,1.0,5.0,2.0,4.0,1.4,4.6,88.75,75.833336,89.583336,78.19444,,1.0,5.0,1.25,4.75,3.8333333,4.3333335,2.75,4.6,1.3333334,,,,,,75.0,80.27778,,,,4.6666665,4.8333335,4.5,1.25,4.75,1.25,4.75,93.75,92.5,93.75,92.5,,2.8,3.2,1.5,4.5,1.2,4.8,3.0,,68.75,71.875,,,,4.6666665,4.5,4.3333335,4.6666665,,,88.541664,88.541664,,,,9.0,,,6.6666665,7.0,7.5,7.0,8.5,,,,,3.0,0.5,0.6666667,0.33333334,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.16666667,0.8333333,0.0,0.0,0.0,0.33333334,4.8333335,9.0,,,,,8.5,7.0,5.3333335,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,3.4,2.6666667,2.6666667,3.2,2.0,2.0,3.3333333,3.6666667,3.1666667,3.1666667,2.6,2.6,,,,,,,,,,,,,,,,,,
LUX_08102023_L1,Luxembourg,LUX,2023.0,2023-10-08,Legislative,4.0,,1,1,2,4,137059.0,4,6,1,,67.54535,63.77551,68.07796,62.5,67.890625,64.826385,62.03125,69.44444,75.260414,68.25738,65.42535,61.25,69.44444,76.90972,8.5,,2.75,3.25,3.0,3.0,2.0,4.0,4.75,4.3333335,2.5,3.25,60.416664,60.416664,55.95238,64.583336,,4.25,4.25,4.25,4.25,81.25,81.25,81.25,81.25,,3.3333333,2.6666667,3.3333333,2.6666667,2.6666667,41.666668,41.666668,41.666668,41.666668,,2.5,3.5,2.0,4.0,2.5,3.5,4.0,2.0,66.666664,66.666664,56.25,56.25,,1.25,4.75,4.75,2.75,3.25,2.75,1.25,4.75,3.0,1.75,4.25,73.75,73.75,71.42857,71.42857,,4.0,2.75,3.25,3.75,3.75,2.0,2.5,3.5,3.5,70.0,58.75,69.64285,59.821426,,3.5,2.75,3.0,2.25,3.75,2.75,3.25,1.5,4.5,56.25,56.25,61.458336,61.458336,,1.25,4.75,1.6666666,4.3333335,3.75,4.25,4.5,4.5,1.5,3.75,2.25,2.75,1.6666666,4.3333335,85.41667,83.68056,63.75,63.541668,,4.25,4.25,4.25,2.0,4.0,1.6666666,4.3333335,81.666664,80.416664,81.666664,80.416664,,2.0,4.0,2.0,4.0,1.5,4.5,3.0,3.75,56.25,71.875,55.0,71.25,,4.25,3.75,3.75,4.25,1.5,4.5,75.0,75.0,77.5,77.5,,8.25,,,8.25,7.25,7.75,7.0,8.75,,0.0,0.0,0.0,1.75,1.0,1.0,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0,1.0,4.75,8.5,,,,,6.25,5.75,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDG_20122013_P2,Madagascar,MDG,2013.0,2013-12-20,Presidential,16.0,,5,4,1,1,1411.918,1,1,0,,35.79159,34.183674,,,40.331676,32.66144,27.439236,49.739582,51.486443,41.6097,33.6263,28.90625,51.5625,52.34375,4.1875,,3.8666666,2.1333334,3.8,2.2,3.1333334,2.8666666,,,,,32.692307,35.0,,,,2.8,2.5,2.6923077,2.6,40.865383,41.201923,40.865383,41.201923,,3.7272727,2.2727273,4.0,2.0,2.6666667,34.166668,32.828285,34.166668,32.828285,,4.733333,1.2666667,4.357143,1.6428572,4.0,2.0,,,14.814815,15.912698,,,,3.625,2.375,3.8125,3.4615386,3.4375,2.5625,3.6,2.4,,,,46.923077,48.057693,,,,2.625,4.0,2.0,2.375,2.8125,3.8666666,,,,39.23077,43.395832,,,,1.5384616,1.5833334,1.5714285,4.0,2.0,3.6,2.4,,,23.75,20.466118,,,,3.0714285,2.9285715,3.9333334,2.0666666,3.4375,3.6666667,2.1666667,1.6666666,1.3571428,,,,,,40.151516,41.38641,,,,2.7333333,3.0,3.1333334,2.125,3.875,2.1875,3.8125,56.53846,57.770832,56.53846,57.770832,,4.3333335,1.6666666,3.2857144,2.7142856,2.3076923,3.6923077,3.0714285,,46.022728,44.654305,,,,2.6666667,3.2,2.8333333,2.9375,,,43.75,47.734375,,,,7.733333,,,2.4375,2.25,2.1875,2.625,3.625,,,,,2.7142856,0.0625,0.9375,0.1875,0.125,0.0625,,,,,,,0.0,0.0,0.0625,0.1875,0.1875,0.5625,0.0625,0.0625,0.0625,0.5625,4.5625,9.0,,4.625,5.25,6.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDG_19122018_P2,Madagascar,MDG,2018.0,2018-12-19,Presidential,2.0,,3,4,1,1,1416.439453125,1,1,0,,54.081635,54.081635,,,44.87847,53.124996,22.222221,37.5,66.66667,36.40625,45.625,27.083332,31.25,41.666668,5.0,,4.5,1.5,3.0,3.0,3.5,2.5,,,,,33.333332,33.333332,,,,4.0,4.0,3.0,2.5,59.375,59.375,59.375,59.375,,1.0,5.0,1.0,5.0,3.0,83.333336,83.333336,83.333336,83.333336,,4.5,1.5,4.5,1.5,5.0,1.0,,,0.0,8.333333,,,,2.0,4.0,4.5,4.5,2.0,4.0,4.5,1.5,,,,75.0,67.5,,,,2.0,2.0,4.0,4.0,3.0,4.0,,,,65.0,60.0,,,,4.0,4.0,1.0,4.5,1.5,3.5,2.5,4.0,2.0,50.0,40.0,50.0,37.5,,2.0,4.0,4.0,2.0,4.0,2.0,1.0,1.0,1.0,,,,,,33.333332,33.333332,,,,4.0,4.0,2.5,2.0,4.0,2.0,4.0,75.0,67.5,75.0,67.5,,4.5,1.5,4.5,1.5,3.0,3.0,5.0,,31.25,43.75,,,,2.5,3.0,2.5,4.0,,,68.75,50.0,,,,8.0,,,5.0,2.0,1.5,2.5,4.0,,,,,3.0,0.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,3.0,9.5,,,,,9.5,3.5,1.0,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,3.0,4.5,4.5,4.0,1.0,1.0,1.0,2.5,3.5,3.5,3.5,3.5,,,,,,,,,,,,,,,,,,
MDG_27052019_L1,Madagascar,MDG,2019.0,2019-05-27,Legislative,4.0,,3,3,1,1,1686.8420638057892,1,1,0,,47.321426,48.469387,,,41.23264,39.583332,30.729166,39.0625,55.555557,40.93967,38.411457,30.729166,39.0625,55.555557,5.5,,3.25,2.75,3.0,3.0,2.75,3.25,,,,,50.0,50.0,,,,2.75,2.25,2.0,3.25,39.0625,39.0625,39.0625,39.0625,,2.0,4.0,2.0,4.0,2.0,58.333332,58.333332,58.333332,58.333332,,4.0,2.0,4.0,2.0,4.5,1.5,,,20.833332,20.833332,,,,3.0,3.0,3.75,3.3333333,4.0,2.0,2.75,3.25,,,,55.0,51.666668,,,,2.75,4.5,1.5,1.75,2.5,3.5,,,,35.0,35.0,,,,1.5,2.0,2.0,4.25,1.75,4.5,1.5,3.5,2.5,17.5,18.75,22.916668,21.875,,2.75,3.25,3.5,2.5,4.0,3.0,1.75,1.5,1.5,,,,,,41.666664,41.666664,,,,3.0,2.0,3.25,1.75,4.25,1.75,4.25,58.75,58.75,58.75,58.75,,4.25,1.75,3.5,2.5,2.0,4.0,2.75,,43.75,43.75,,,,2.0,3.5,2.5,2.25,,,39.0625,39.0625,,,,9.0,,,5.25,4.0,4.75,4.5,3.75,,,,,1.5,0.25,0.75,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.25,0.0,0.75,5.5,8.0,,,,,7.5,5.5,3.5,,,,,,,,,,,,,,,3.75,3.75,2.25,2.25,3.0,3.0,3.0,3.5,2.25,2.25,3.5,2.75,4.75,4.75,4.25,4.25,,,,,,,,,,,,,,,,,,
MDG_16112023_P1,Madagascar,MDG,2023.0,2023-11-16,Presidential,3.0,,3,4,1,1,1665.0,1,1,0,,19.897959,19.897959,23.857527,22.580645,18.877316,17.777779,22.083332,20.37037,15.277778,18.998844,17.430555,22.916666,20.37037,15.277778,2.0,,5.0,1.0,5.0,1.0,4.0,2.0,1.3333334,1.0,1.3333334,2.0,8.333333,8.333333,9.523809,9.523809,,2.0,2.5,1.5,2.0,21.875,25.0,21.875,25.0,,1.5,4.5,3.5,2.5,1.5,45.833332,45.833332,45.833332,45.833332,,3.6666667,2.3333333,4.3333335,1.6666666,4.0,2.0,4.0,2.0,25.0,25.0,25.0,25.0,,4.3333335,1.6666666,2.3333333,2.6666667,3.6666667,2.3333333,4.6666665,1.3333334,3.0,5.0,1.0,26.666666,26.666666,26.190475,26.190475,,2.6666667,4.6666665,1.3333334,1.3333334,2.3333333,4.0,3.6666667,2.3333333,1.0,33.333332,33.333332,28.571428,28.571428,,1.0,2.0,1.0,4.6666665,1.3333334,5.0,1.0,5.0,1.0,2.5,6.6666665,2.0833333,5.5555553,,4.3333335,1.6666666,4.3333335,1.6666666,3.3333333,2.3333333,1.5,1.3333334,1.3333334,3.3333333,2.6666667,2.0,3.0,3.0,20.833334,24.305555,23.75,23.75,,2.3333333,2.0,1.0,3.0,3.0,3.6666667,2.3333333,28.333334,28.333334,28.333334,28.333334,,5.0,1.0,3.6666667,2.3333333,2.6666667,3.3333333,1.3333334,1.3333334,25.0,25.0,21.666666,21.666666,,1.5,2.6666667,1.0,1.6666666,2.0,4.0,15.625,17.708334,30.0,29.166666,,9.0,,,1.6666666,1.6666666,2.0,2.3333333,2.0,,0.0,,0.0,1.6666666,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.33333334,0.0,1.0,3.3333333,10.0,,,,,2.0,2.6666667,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDG_29052024_L1,Madagascar,MDG,2024.0,2024-05-29,Legislative,4.0,,3,4,1,1,1643.0,1,1,0,,29.081633,29.84694,31.149195,33.064518,34.110245,29.027779,31.805555,38.88889,36.71875,35.63802,29.913197,36.25,38.88889,37.5,3.0,,4.0,2.0,4.25,1.75,3.5,2.5,1.75,1.5,2.25,3.5,27.083334,27.083334,29.464285,29.464285,,1.75,2.25,2.25,3.0,32.8125,32.8125,32.8125,32.8125,,3.0,3.0,3.25,2.75,2.5,43.75,43.75,43.75,43.75,,4.5,1.5,4.25,1.75,3.75,2.25,4.25,1.75,20.833332,20.833332,20.3125,20.3125,,3.25,2.75,3.5,3.3333333,4.3333335,1.6666666,3.5,2.5,2.0,3.5,2.5,45.0,43.75,41.666664,40.17857,,2.0,4.5,1.5,1.5,2.0,4.5,3.75,2.25,3.0,32.5,32.5,34.82143,34.82143,,1.25,1.5,1.5,4.5,1.5,4.75,1.25,4.25,1.75,10.0,10.0,11.458334,11.458334,,3.6666667,2.3333333,4.5,1.5,3.5,2.75,2.0,1.0,1.0,3.6666667,2.3333333,2.6666667,4.0,2.0,20.833332,29.513887,18.75,25.208332,,2.5,1.5,1.6666666,2.0,4.0,2.25,3.75,36.666668,42.083332,36.666668,42.083332,,4.75,1.25,4.0,2.0,3.25,2.75,2.0,2.25,20.833334,25.0,25.0,26.25,,1.5,2.75,2.0,1.75,2.25,3.75,22.916666,25.0,31.666666,33.75,,8.25,2.0,,3.25,3.0,3.0,3.25,3.25,,0.0,0.0,0.0,1.0,,1.0,,,,6.0,3.75,0.25,5.0,1.0,4.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,1.0,4.75,8.25,,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
